ID,PCP_Z1,PCP_Z2,PCP_Z3,PCP_Z4,PCP_Z5
Seq_6919,0.111,-0.654,-0.256,-0.472,0.139
Seq_6920,-0.008,-0.775,-0.388,-0.515,0.053
Seq_6921,0.253,-0.664,-0.127,-0.456,0.142
Seq_6922,0.252,-0.74,0.007,-0.674,0.111
Seq_6923,0.066,-0.356,-0.192,-0.205,0.194
Seq_6924,0.216,-0.669,-0.565,-0.666,-0.033
Seq_6925,-0.241,-0.786,-0.399,-0.513,0.117
Seq_6926,-0.117,-0.586,-0.172,-0.449,0.04
Seq_6927,-0.116,-0.586,-0.172,-0.449,0.041
Seq_6928,-0.116,-0.586,-0.171,-0.448,0.041
Seq_6929,-0.117,-0.586,-0.172,-0.45,0.04
Seq_6930,-0.116,-0.585,-0.172,-0.45,0.041
Seq_6931,-0.087,-0.517,-0.147,-0.418,0.012
Seq_6932,0.604,-0.364,-0.124,-0.218,0.12
Seq_6933,-0.087,-0.366,-0.42,-0.487,0.08
Seq_6934,0.126,-0.565,-0.37,-0.414,0.151
Seq_6935,0.1,-0.394,-0.28,-0.455,0.108
Seq_6936,0.088,-0.573,-0.184,-0.367,0.226
Seq_6937,0.017,-0.887,-0.206,-0.531,0.193
Seq_6938,0.106,-1.168,-0.219,-0.445,0.375
Seq_6939,0.196,-0.214,-0.37,-0.435,0.029
Seq_6940,0.13,-0.121,-0.413,-0.375,0.016
Seq_6941,0.077,-0.542,-0.252,-0.279,0.146
Seq_6942,0.249,-0.548,-0.346,-0.328,0.239
Seq_6943,0.204,-0.638,-0.354,-0.534,0.14
Seq_6944,0.242,-0.893,-0.182,-0.456,0.317
Seq_6945,0.149,-0.658,-0.18,-0.41,0.263
Seq_6946,-0.938,-1.19,-0.333,-0.596,0.259
Seq_6947,0.129,-0.938,-0.238,-0.515,0.191
Seq_6948,0.329,-0.772,-0.157,-0.578,0.365
Seq_6949,0.779,-0.598,-0.166,-0.418,0.208
Seq_6950,0.758,-0.347,-0.133,-0.623,0.108
Seq_6951,0.252,-0.996,-0.193,-0.399,-0.003
Seq_6952,0.2,-0.769,-0.256,-0.391,0.317
Seq_6953,0.798,-0.176,-0.607,-0.587,0.163
Seq_6954,0.204,-0.412,-0.182,-0.395,0.186
Seq_6955,0.154,-0.275,-0.147,-0.327,0.076
Seq_6956,0.203,-0.628,-0.269,-0.459,0.232
Seq_6957,-0.097,-0.29,-0.457,-0.345,0.193
Seq_6958,0.412,-0.49,-0.11,-0.552,0.229
Seq_6959,0.413,-0.502,-0.091,-0.534,0.228
Seq_6960,0.063,-0.775,-0.27,-0.456,0.066
Seq_6961,-0.335,-0.453,-0.199,-0.25,0.237
Seq_6962,0.227,-0.97,-0.256,-0.398,0.152
Seq_6963,0.425,-0.475,-0.088,-0.466,0.226
Seq_6964,-0.277,-0.45,-0.279,-0.339,0.105
Seq_6965,0.118,-0.896,-0.245,-0.521,0.114
Seq_6966,0.217,-0.265,-0.335,-0.438,0.1
Seq_6967,0.157,-0.168,-0.329,-0.318,0.111
Seq_6968,-0.008,-0.692,-0.148,-0.377,0.339
Seq_6969,-0.115,-0.763,-0.138,-0.423,0.261
Seq_6970,0.085,-0.725,-0.24,-0.373,0.366
Seq_6971,0.091,-0.184,-0.268,-0.232,0.107
Seq_6972,0.201,-0.742,-0.585,-0.569,0.028
Seq_6973,0.034,-0.303,-0.122,-0.084,0.282
Seq_6974,0.091,-0.56,-0.25,-0.371,0.215
Seq_6975,0.054,-0.573,-0.319,-0.304,0.053
Seq_6976,0.113,-0.439,-0.237,-0.403,0.173
Seq_6977,0.211,-0.378,-0.353,-0.427,0.092
Seq_6978,-0.057,-0.608,-0.414,-0.45,0.252
Seq_6979,0.502,-0.391,-0.312,-0.53,0.221
Seq_6980,0.183,-0.644,-0.387,-0.398,0.09
Seq_6981,0.205,-0.391,-0.104,-0.31,0.109
Seq_6982,-0.003,-0.887,-0.121,-0.227,0.338
Seq_6983,0.167,-0.19,-0.534,-0.279,0.134
Seq_6984,0.225,-0.787,-0.06,-0.423,0.086
Seq_6985,0.019,-0.744,-0.298,-0.321,0.269
Seq_6986,0.382,-0.25,-0.118,-0.4,0.002
Seq_6987,0.446,-0.527,-0.476,-0.605,0.138
Seq_6988,0.169,-0.974,-0.283,-0.526,0.213
Seq_6989,0.359,-0.472,-0.18,-0.286,0.319
Seq_6990,0.194,-0.313,-0.202,-0.278,0.185
Seq_6991,0.348,-0.46,-0.002,-0.332,0.059
Seq_6992,0.37,-0.382,-0.304,-0.602,0.113
Seq_6993,-0.219,-0.337,-0.277,-0.355,-0.01
Seq_6994,0.056,-0.432,-0.289,-0.397,0.123
Seq_6995,0.092,-0.785,-0.289,-0.5,0.296
Seq_6996,-0.274,-0.455,-0.483,-0.407,0.262
Seq_6997,0.726,-0.329,-0.486,-0.637,0.181
Seq_6998,0.109,-0.393,-0.198,-0.378,0.127
Seq_6999,0.434,-0.239,-0.305,-0.529,0.073
Seq_7000,0.228,-0.632,-0.175,-0.477,0.135
Seq_7001,0.072,-0.564,-0.183,-0.487,0.184
Seq_7002,-0.646,-0.821,-0.162,-0.298,0.165
Seq_7003,0.228,-0.687,0.069,-0.223,-0.145
Seq_7004,0.099,-0.28,-0.152,-0.402,-0.044
Seq_7005,0.592,-0.435,-0.184,-0.44,0.089
Seq_7006,-0.001,-0.641,-0.082,-0.565,0.31
Seq_7007,0.126,-0.911,-0.504,-0.575,0.087
Seq_7008,0.031,-0.754,-0.364,-0.555,0.196
Seq_7009,-0.017,-0.56,-0.157,-0.241,0.221
Seq_7010,0.042,-0.626,-0.069,-0.364,0.069
Seq_7011,-0.103,-0.226,-0.259,-0.348,0.092
Seq_7012,0.254,-0.719,-0.296,-0.637,0.117
Seq_7013,-0.092,-0.286,-0.411,-0.396,0.165
Seq_7014,0.194,-0.391,0.042,-0.353,-0.108
Seq_7015,-1.018,-0.481,-0.332,-0.369,0.096
Seq_7016,-0.16,-0.577,-0.258,-0.348,0.036
Seq_7017,0.054,-0.508,-0.113,-0.532,-0.076
Seq_7018,-0.309,-0.623,-0.503,-0.483,0.022
Seq_7019,-0.071,-0.457,-0.321,-0.57,0.073
Seq_7020,-0.059,-0.417,-0.299,-0.57,0.046
Seq_7021,0.06,-0.161,-0.309,-0.346,0.046
Seq_7022,0.053,-0.555,-0.257,-0.471,0.214
Seq_7023,0.097,-0.785,-0.389,-0.447,0.222
Seq_7024,0.188,-0.587,-0.065,-0.42,-0.018
Seq_7025,0.06,-0.605,-0.337,-0.388,0.206
Seq_7026,0.047,-0.613,-0.322,-0.4,0.199
Seq_7027,0.292,-0.758,-0.155,-0.356,0.374
Seq_7028,0.274,-0.313,-0.375,-0.534,0.07
Seq_7029,-0.005,-1.332,-0.665,-0.745,0.18
Seq_7030,0.176,-0.962,0.087,-0.586,0.29
Seq_7031,0.361,-0.583,-0.045,-0.461,0.093
Seq_7032,0.046,-0.722,-0.21,-0.643,0.134
Seq_7033,0.152,-0.651,-0.311,-0.537,0.11
Seq_7034,0.648,-0.37,0.003,-1.076,0.127
Seq_7035,0.128,-0.672,-0.349,-0.671,0.083
Seq_7036,0.296,-0.87,-0.347,-0.447,0.113
Seq_7037,-0.093,-0.463,-0.425,-0.498,0.161
Seq_7038,0.236,-0.69,-0.378,-0.454,0.126
Seq_7039,-0.043,-0.779,-0.299,-0.402,0.183
Seq_7040,0.152,-0.551,-0.323,-0.478,0.104
Seq_7041,0.171,-0.582,-0.365,-0.437,0.21
Seq_7042,0.006,-0.434,-0.257,-0.48,0.187
Seq_7043,0.203,-0.529,-0.158,-0.377,0.229
Seq_7044,0.163,-0.734,-0.415,-0.485,0.121
Seq_7045,0.362,-0.387,-0.162,-0.534,0.029
Seq_7046,0.067,-0.673,-0.239,-0.504,0.108
Seq_7047,-0.513,-0.865,-0.16,-0.262,0.144
Seq_7048,0.232,-0.496,-0.259,-0.539,0.081
Seq_7049,-0.276,-0.795,-0.293,-0.49,0.197
Seq_7050,0.184,-0.638,-0.183,-0.275,-0.018
Seq_7051,-1.078,-0.275,-0.401,-0.068,0.092
Seq_7052,0.11,-0.499,-0.296,-0.479,0.155
Seq_7053,0.404,-0.596,-0.347,-0.595,0.129
Seq_7054,0.402,-0.601,-0.34,-0.589,0.125
Seq_7055,-0.033,-0.493,-0.32,-0.543,0.163
Seq_7056,-0.209,-0.392,-0.186,-0.413,0.26
Seq_7057,0.33,-0.365,-0.334,-0.596,0.078
Seq_7058,0.128,-0.575,-0.187,-0.506,0.105
Seq_7059,0.174,-0.611,-0.166,-0.455,0.12
Seq_7060,-0.017,-0.584,-0.14,-0.367,0.19
Seq_7061,0.15,-0.371,-0.206,-0.385,-0.03
Seq_7062,0.369,-0.73,-0.251,-0.36,0.136
Seq_7063,-0.03,-0.616,-0.288,-0.594,0.146
Seq_7064,0.187,-0.387,-0.331,-0.429,0.017
Seq_7065,0.205,-0.29,-0.286,-0.379,0.089
Seq_7066,0.083,-0.695,-0.382,-0.415,0.134
Seq_7067,0.261,-0.512,-0.231,-0.491,0.137
Seq_7068,-0.034,-0.567,-0.428,-0.501,0.106
Seq_7069,0.039,-0.234,-0.202,-0.237,0.083
Seq_7070,0.353,-0.501,-0.171,-0.771,0.029
Seq_7071,0.083,-0.142,-0.201,-0.388,0.005
Seq_7072,-0.241,-0.438,-0.239,-0.519,0.051
Seq_7073,0.29,-1.006,-0.222,-0.484,0.176
Seq_7074,0.694,-0.725,0.289,-0.291,0.183
Seq_7075,0.163,-0.491,-0.309,-0.396,0.129
Seq_7076,0.109,-0.485,-0.164,-0.53,-0.059
Seq_7077,0.139,-0.86,-0.465,-0.52,0.091
Seq_7078,0.155,-0.593,-0.346,-0.642,0.152
Seq_7079,0.383,-0.762,-0.027,-0.617,0.096
Seq_7080,0.12,-0.304,-0.338,-0.523,-0.003
Seq_7081,0.102,-0.464,-0.286,-0.553,0.152
Seq_7082,0.2,-0.654,-0.313,-0.385,0.206
Seq_7083,0.039,-0.396,-0.117,-0.507,0.011
Seq_7084,-0.257,-0.519,-0.468,-0.522,0.129
Seq_7085,-0.052,-0.549,-0.25,-0.401,0.119
Seq_7086,0.213,-0.357,-0.049,-0.392,0.083
Seq_7087,0.271,-0.705,-0.129,-0.504,0.102
Seq_7088,0.359,-0.467,-0.341,-0.484,0.107
Seq_7089,0.37,-0.252,-0.401,-0.442,0.175
Seq_7090,0.229,-0.366,-0.325,-0.327,0.12
Seq_7091,0.081,-0.335,-0.19,-0.324,0.125
Seq_7092,0.102,-0.598,-0.306,-0.567,0.141
Seq_7093,0.109,-0.402,-0.29,-0.309,0.119
Seq_7094,0.267,-0.657,-0.417,-0.548,0.229
Seq_7095,0.032,-0.107,-0.231,-0.386,-0.006
Seq_7096,0.138,-0.54,-0.227,-0.46,0.113
Seq_7097,0.036,-0.583,-0.18,-0.326,0.213
Seq_7098,0.101,-0.512,-0.221,-0.537,0.055
Seq_7099,0.341,-0.489,-0.128,-0.401,-0.098
Seq_7100,0.244,-0.627,-0.211,-0.486,0.12
Seq_7101,0.111,-0.862,-0.331,-0.454,0.167
Seq_7102,-0.71,-0.322,-0.422,0.092,0.023
Seq_7103,0.137,-0.813,0.079,-0.479,0.323
Seq_7104,0.042,-0.717,-0.244,-0.356,0.276
Seq_7105,0.174,-0.247,-0.298,-0.395,0.021
Seq_7106,0.089,-0.513,-0.479,-0.399,0.167
Seq_7107,-0.047,-0.409,-0.372,-0.391,0.153
Seq_7108,0.098,-0.652,-0.283,-0.427,0.164
Seq_7109,0.163,-0.798,-0.194,-0.459,0.254
Seq_7110,0.086,-0.661,-0.122,-0.417,0.106
Seq_7111,0.703,-0.44,-0.297,-0.46,0.197
Seq_7112,0.135,-0.612,-0.217,-0.361,0.079
Seq_7113,0.284,-0.866,0.03,-0.687,0.198
Seq_7114,0.042,-0.795,-0.311,-0.454,0.161
Seq_7115,0.036,-0.798,-0.299,-0.455,0.161
Seq_7116,0.346,-0.577,0.109,-0.525,0.091
Seq_7117,-0.073,-0.735,-0.266,-0.429,0.258
Seq_7118,0.264,-1.035,-0.405,-0.55,0.211
Seq_7119,-0.006,-0.311,-0.236,-0.454,0.109
Seq_7120,0.114,-0.63,-0.223,-0.45,0.07
Seq_7121,-0.011,-0.586,-0.3,-0.477,0.175
Seq_7122,0.096,-0.045,-0.192,-0.263,0.246
Seq_7123,0.515,-0.65,0.208,-0.653,-0.039
Seq_7124,-0.004,-0.155,-0.196,-0.642,0.088
Seq_7125,0.159,-0.739,-0.14,-0.648,0.129
Seq_7126,0.01,-0.307,-0.292,-0.328,0.128
Seq_7127,-0.047,-0.244,-0.185,-0.248,0.12
Seq_7128,-0.011,-0.733,-0.288,-0.4,0.283
Seq_7129,0.054,-0.804,-0.334,-0.387,0.25
Seq_7130,0.081,-0.403,-0.294,-0.354,0.097
Seq_7131,0.022,-0.416,-0.187,-0.308,0.235
Seq_7132,0.252,-0.264,-0.123,-0.317,0.057
Seq_7133,0.058,-0.355,-0.203,-0.384,0.106
Seq_7134,0.184,-0.663,-0.106,-0.536,0.063
Seq_7135,0.274,-0.575,-0.274,-0.458,0.221
Seq_7136,0.323,0.037,-0.019,-0.156,-0.049
Seq_7137,0.024,-0.509,-0.287,-0.375,0.233
Seq_7138,0.092,-0.257,-0.203,-0.594,-0.053
Seq_7139,-0.038,-0.597,-0.315,-0.473,0.184
Seq_7140,0.032,-0.428,-0.211,-0.304,0.169
Seq_7141,0.391,-0.199,-0.348,-0.475,0.095
Seq_7142,0.115,-0.921,-0.309,-0.482,0.206
Seq_7143,-0.085,-0.654,-0.157,-0.434,0.078
Seq_7144,0.125,-0.859,-0.251,-0.583,0.229
Seq_7145,0.354,-0.353,-0.227,-0.513,0.127
Seq_7146,0.044,-0.903,-0.191,-0.442,0.333
Seq_7147,0.093,-0.44,-0.155,-0.45,0.115
Seq_7148,0.145,-0.628,-0.195,-0.319,0.185
Seq_7149,0.748,-0.52,-0.352,-0.559,0.301
Seq_7150,0.069,-0.773,-0.458,-0.527,0.093
Seq_7151,-0.011,-0.261,-0.291,-0.374,0.046
Seq_7152,-0.631,-0.577,-0.436,-0.073,0.128
Seq_7153,0.236,-0.49,-0.065,-0.415,0.255
Seq_7154,0.057,-0.561,-0.036,-0.302,0.321
Seq_7155,0.052,-0.562,-0.04,-0.303,0.319
Seq_7156,0.083,-0.298,-0.223,-0.48,0.051
Seq_7157,0.084,-0.456,-0.164,-0.52,0.114
Seq_7158,0.136,-0.384,-0.314,-0.518,0.006
Seq_7159,0.108,-0.426,-0.066,-0.172,0.172
Seq_7160,-0.041,-0.396,-0.173,-0.361,0.127
Seq_7161,0.151,-0.831,-0.197,-0.327,0.14
Seq_7162,0.336,-0.513,-0.232,-0.511,0.08
Seq_7163,0.117,-0.523,-0.394,-0.462,0.214
Seq_7164,0.018,-0.738,-0.325,-0.44,0.171
Seq_7165,0.007,-0.783,-0.236,-0.496,0.265
Seq_7166,0.125,-1.079,-0.41,-0.555,0.171
Seq_7167,0.219,-0.387,-0.024,-0.432,0.025
Seq_7168,0.204,-0.442,-0.357,-0.555,0.163
Seq_7169,-0.03,-0.69,-0.12,-0.459,0.071
Seq_7170,0.066,-0.651,-0.352,-0.467,0.17
Seq_7171,-0.053,-0.836,-0.279,-0.322,0.315
Seq_7172,0.121,-0.631,-0.247,-0.449,0.228
Seq_7173,0.175,-0.582,-0.348,-0.562,0.084
Seq_7174,0.124,-0.557,-0.155,-0.315,0.324
Seq_7175,0.105,-0.549,-0.235,-0.475,0.069
Seq_7176,0.124,-0.276,-0.215,-0.705,-0.083
Seq_7177,0.184,-0.462,-0.34,-0.439,0.181
Seq_7178,0.212,-0.569,-0.275,-0.423,0.174
Seq_7179,0.216,-0.144,-0.283,-0.306,-0.091
Seq_7180,0.153,-0.511,-0.179,-0.248,-0.097
Seq_7181,0.519,-0.315,-0.216,-0.442,0.064
Seq_7182,0.022,-0.974,-0.431,-0.452,0.312
Seq_7183,0.221,-0.759,-0.258,-0.515,0.181
Seq_7184,0.156,-0.728,-0.353,-0.485,0.241
Seq_7185,0.146,-0.719,-0.265,-0.466,0.167
Seq_7186,0.29,-0.253,-0.342,-0.522,0.112
Seq_7187,0.621,-0.279,-0.28,-0.531,0.19
Seq_7188,0.398,-0.429,-0.091,-0.641,0.257
Seq_7189,0.022,-0.351,-0.262,-0.332,0.29
Seq_7190,0.027,-0.801,-0.016,-0.348,0.045
Seq_7191,0.317,-0.355,-0.251,-0.133,0.03
Seq_7192,-0.099,-0.601,-0.275,-0.421,0.11
Seq_7193,0.14,-0.422,-0.114,-0.41,0.112
Seq_7194,0.203,-0.354,-0.261,-0.303,0.239
Seq_7195,0.668,-0.375,-0.369,-0.522,0.225
Seq_7196,0.065,-0.659,-0.317,-0.471,0.179
Seq_7197,-0.022,-0.245,-0.254,-0.551,0.082
Seq_7198,0.046,-0.787,-0.217,-0.444,0.237
Seq_7199,0.218,-0.606,-0.373,-0.406,0.086
Seq_7200,0.25,-0.498,-0.48,-0.403,0.08
Seq_7201,0.292,-0.388,-0.5,-0.641,0.145
Seq_7202,0.317,-0.374,-0.359,-0.686,0.096
Seq_7203,0.074,-0.841,-0.294,-0.529,0.207
Seq_7204,0.426,-0.083,-0.657,-0.655,-0.028
Seq_7205,0.319,-0.41,-0.29,-0.264,0.098
Seq_7206,0.055,-0.157,-0.246,-0.294,0.07
Seq_7207,0.736,-0.387,-0.478,-0.662,0.204
Seq_7208,0.163,-0.452,-0.404,-0.424,0.142
Seq_7209,0.278,-0.94,-0.33,-0.458,0.207
Seq_7210,-0.201,-0.498,-0.185,-0.459,0.164
Seq_7211,0.458,-0.524,-0.138,-0.472,0.241
Seq_7212,-0.203,-0.775,-0.205,-0.558,-0.08
Seq_7213,0.173,-0.571,-0.343,-0.545,0.118
Seq_7214,0.081,-0.786,-0.415,-0.402,0.21
Seq_7215,0.06,-0.755,-0.216,-0.444,0.131
Seq_7216,0.52,-0.002,-0.471,-0.316,0.078
Seq_7217,0.162,-0.299,-0.282,-0.424,0.135
Seq_7218,0.047,-0.728,-0.213,-0.383,0.261
Seq_7219,0.017,-0.768,-0.487,-0.639,0.082
Seq_7220,0.362,-0.447,0.023,-0.486,0.338
Seq_7221,0.121,-0.201,-0.138,-0.598,0.034
Seq_7222,0.112,-0.608,-0.217,-0.601,0.004
Seq_7223,0.297,-0.357,-0.325,-0.526,0.043
Seq_7224,-0.888,-0.851,-0.247,-0.407,0.15
Seq_7225,-0.009,-0.337,-0.334,-0.287,0.196
Seq_7226,0.201,-0.385,-0.207,-0.32,0.152
Seq_7227,-0.38,-0.392,-0.189,-0.575,0.11
Seq_7228,0.075,-0.5,-0.413,-0.553,0.171
Seq_7229,-0.041,-0.498,-0.368,-0.325,0.053
Seq_7230,0.346,-0.512,-0.608,-0.445,-0.029
Seq_7231,0.091,-0.163,-0.252,-0.444,-0.027
Seq_7232,0.065,-0.158,-0.248,-0.423,0.003
Seq_7233,0.206,-0.15,-0.263,-0.417,-0.047
Seq_7234,0.752,-0.596,0.451,-0.293,0.044
Seq_7235,0.224,-0.06,-0.202,-0.166,0.059
Seq_7236,-0.014,-0.51,-0.155,-0.372,0.115
Seq_7237,0.086,-0.686,-0.347,-0.518,0.186
Seq_7238,0.008,-0.363,-0.284,-0.437,0.101
Seq_7239,0.294,-0.551,-0.212,-0.414,0.106
Seq_7240,0.278,-0.45,-0.302,-0.401,0.202
Seq_7241,-0.102,-0.476,-0.314,-0.462,0.173
Seq_7242,-0.071,-0.461,-0.302,-0.463,0.165
Seq_7243,-0.065,-0.413,-0.199,-0.406,0.162
Seq_7244,0.314,-0.416,-0.242,-0.502,0.182
Seq_7245,-0.046,0.029,-0.225,-0.489,0.028
Seq_7246,0.085,-0.451,-0.172,-0.533,0.107
Seq_7247,0.196,-0.435,-0.362,-0.169,0.093
Seq_7248,-0.065,-0.036,-0.448,-0.325,0.046
Seq_7249,0.143,-0.245,-0.06,-0.441,-0.048
Seq_7250,-0.045,-0.526,-0.254,-0.423,0.141
Seq_7251,0.142,-0.842,-0.177,-0.378,0.277
Seq_7252,0.248,-0.233,-0.333,-0.347,0.047
Seq_7253,0.212,-0.313,-0.281,-0.371,0.099
Seq_7254,0.33,-0.519,-0.359,-0.448,0.095
Seq_7255,0.338,-0.012,-0.078,-0.295,-0.076
Seq_7256,0.27,-0.833,-0.213,-0.529,0.113
Seq_7257,0.033,-0.646,-0.2,-0.425,0.221
Seq_7258,0.102,-1.27,-0.229,-0.512,0.227
Seq_7259,0.046,-0.507,-0.237,-0.517,0.092
Seq_7260,0.185,-0.82,-0.377,-0.479,0.166
Seq_7261,0.172,-0.7,-0.205,-0.478,0.178
Seq_7262,0.154,-0.046,-0.17,-0.402,-0.058
Seq_7263,0.195,-0.771,-0.091,-0.36,0.0
Seq_7264,0.044,-0.232,-0.1,-0.275,0.087
Seq_7265,0.021,-0.574,-0.318,-0.503,0.222
Seq_7266,0.34,-0.344,-0.289,-0.234,0.009
Seq_7267,0.149,-0.604,-0.379,-0.339,0.32
Seq_7268,0.089,-0.523,-0.252,-0.196,0.232
Seq_7269,-0.1,-0.402,-0.398,-0.317,0.183
Seq_7270,0.101,-0.679,-0.5,-0.399,0.116
Seq_7271,0.001,-0.808,-0.229,-0.392,0.079
Seq_7272,0.378,-0.531,-0.184,-0.511,0.291
Seq_7273,-0.068,-0.412,-0.252,-0.371,0.162
Seq_7274,-0.168,-0.179,-0.257,-0.245,0.1
Seq_7275,0.378,-0.422,-0.349,-0.349,0.144
Seq_7276,0.218,-0.378,-0.363,-0.562,0.08
Seq_7277,0.029,-0.677,-0.269,-0.262,0.262
Seq_7278,0.177,-0.537,-0.214,-0.32,0.073
Seq_7279,0.155,-0.569,-0.228,-0.368,0.085
Seq_7280,0.219,-0.391,-0.249,-0.552,0.03
Seq_7281,0.168,-0.578,-0.176,-0.436,0.162
Seq_7282,-0.24,-0.611,-0.507,-0.456,0.328
Seq_7283,0.134,-0.549,-0.252,-0.372,0.139
Seq_7284,-0.083,-0.309,-0.183,-0.309,0.19
Seq_7285,0.016,-0.457,-0.229,-0.308,0.075
Seq_7286,0.11,-0.325,-0.213,-0.727,0.211
Seq_7287,0.021,-0.326,-0.207,-0.437,-0.001
Seq_7288,-0.013,-0.29,-0.288,-0.373,0.153
Seq_7289,-0.03,-0.299,-0.298,-0.39,0.15
Seq_7290,0.229,-0.501,-0.421,-0.554,0.136
Seq_7291,0.305,-0.395,-0.209,-0.444,0.075
Seq_7292,0.134,-0.652,-0.433,-0.577,0.213
Seq_7293,-0.168,-0.543,-0.229,-0.435,0.143
Seq_7294,-0.043,-0.618,-0.095,-0.544,0.062
Seq_7295,0.177,-0.188,-0.191,-0.292,0.1
Seq_7296,0.521,-0.177,-0.461,-0.735,0.135
Seq_7297,0.004,-0.34,-0.286,-0.357,0.081
Seq_7298,0.166,-0.513,-0.034,-0.488,0.063
Seq_7299,-0.757,-0.952,-0.327,-0.526,0.168
Seq_7300,0.14,-0.63,-0.178,-0.416,0.117
Seq_7301,0.211,-0.744,-0.391,-0.569,0.193
Seq_7302,-0.126,-0.614,-0.5,-0.388,0.196
Seq_7303,-0.121,-0.323,-0.403,-0.584,-0.003
Seq_7304,0.358,-0.334,-0.199,-0.385,0.095
Seq_7305,0.068,-0.643,-0.33,-0.422,0.282
Seq_7306,0.191,-0.246,-0.177,-0.28,0.057
Seq_7307,0.211,-0.416,-0.431,-0.426,0.05
Seq_7308,-0.064,-0.101,-0.164,-0.31,0.033
Seq_7309,0.097,-0.5,-0.336,-0.485,0.152
Seq_7310,0.046,-0.693,-0.24,-0.383,0.269
Seq_7311,0.02,-0.63,-0.305,-0.401,0.3
Seq_7312,-0.012,-0.363,-0.297,-0.363,0.267
Seq_7313,0.084,-0.548,-0.248,-0.525,0.079
Seq_7314,-0.06,-0.502,-0.038,-0.36,0.212
Seq_7315,0.32,-0.893,-0.435,-0.582,0.183
Seq_7316,0.254,-0.634,-0.368,-0.582,0.067
Seq_7317,0.071,-0.386,-0.175,-0.231,0.157
Seq_7318,0.274,-0.382,-0.181,-0.496,0.078
Seq_7319,0.114,-0.238,-0.318,-0.61,0.095
Seq_7320,0.098,-0.444,-0.113,-0.447,0.387
Seq_7321,0.495,-0.233,-0.355,-0.515,-0.009
Seq_7322,0.017,-0.427,-0.172,-0.375,0.098
Seq_7323,-0.013,-0.561,-0.148,-0.301,0.16
Seq_7324,0.099,-0.48,-0.296,-0.393,0.094
Seq_7325,0.111,-0.475,-0.181,-0.667,0.165
Seq_7326,0.092,-0.695,-0.205,-0.501,0.194
Seq_7327,0.627,-0.396,-0.026,-0.273,0.269
Seq_7328,0.201,-0.252,-0.242,-0.467,0.172
Seq_7329,-0.089,-0.611,-0.313,-0.495,0.063
Seq_7330,0.625,-0.267,-0.207,-0.295,-0.006
Seq_7331,0.224,-0.679,-0.197,-0.43,0.087
Seq_7332,0.204,-0.742,-0.172,-0.44,0.03
Seq_7333,0.18,-0.829,-0.085,-0.521,0.174
Seq_7334,0.132,-0.314,-0.259,-0.373,0.096
Seq_7335,-0.049,-0.681,-0.252,-0.395,0.354
Seq_7336,0.383,-0.471,-0.344,-0.627,0.119
Seq_7337,0.602,-0.514,-0.079,-0.031,0.012
Seq_7338,0.103,-0.356,-0.218,-0.374,0.156
Seq_7339,0.319,-0.417,-0.235,-0.524,0.121
Seq_7340,0.086,-0.502,-0.285,-0.381,0.211
Seq_7341,-0.046,-0.535,0.041,-0.42,0.187
Seq_7342,0.373,-0.405,-0.278,-0.427,0.151
Seq_7343,0.159,-0.618,-0.316,-0.49,0.048
Seq_7344,-0.068,-0.709,-0.304,-0.308,0.323
Seq_7345,0.484,-0.241,-0.34,-0.444,0.081
Seq_7346,0.208,-0.459,-0.313,-0.399,0.04
Seq_7347,0.161,-0.613,-0.675,-0.439,0.36
Seq_7348,-0.174,-0.923,-0.362,-0.473,0.24
Seq_7349,0.168,-0.448,-0.328,-0.439,0.146
Seq_7350,0.104,-1.27,-0.21,-0.565,0.301
Seq_7351,0.005,-0.523,-0.158,-0.513,0.029
Seq_7352,-0.023,-0.564,-0.424,-0.519,0.333
Seq_7353,0.372,-0.421,-0.206,-0.43,0.157
Seq_7354,0.56,-0.363,-0.202,-0.413,0.189
Seq_7355,-0.083,-0.172,-0.187,-0.297,0.121
Seq_7356,0.091,-0.243,-0.362,-0.335,0.066
Seq_7357,0.037,-0.192,-0.336,-0.332,0.036
Seq_7358,0.518,-0.182,-0.436,-0.525,0.137
Seq_7359,0.515,-0.176,-0.436,-0.513,0.141
Seq_7360,-0.155,-0.873,-0.389,-0.482,0.255
Seq_7361,0.097,-0.695,0.104,-0.249,0.149
Seq_7362,0.045,-0.564,0.004,-0.323,0.026
Seq_7363,0.001,-0.549,-0.006,-0.27,0.25
Seq_7364,-0.092,-0.553,-0.41,-0.602,0.105
Seq_7365,0.466,-0.223,-0.35,-0.41,-0.002
Seq_7366,0.548,-0.366,-0.237,-0.404,0.061
Seq_7367,0.279,-0.836,-0.115,-0.421,0.169
Seq_7368,0.321,-0.436,-0.343,-0.44,0.234
Seq_7369,0.296,-0.47,-0.453,-0.497,0.08
Seq_7370,-0.013,-0.838,-0.129,-0.385,0.162
Seq_7371,0.096,-0.378,-0.234,-0.375,0.107
Seq_7372,0.382,-0.739,-0.16,-0.373,-0.02
Seq_7373,0.355,-0.335,-0.026,-0.45,0.21
Seq_7374,0.173,-0.63,-0.251,-0.439,0.132
Seq_7375,0.264,-0.533,-0.357,-0.493,0.188
Seq_7376,0.172,-0.674,-0.097,-0.281,0.069
Seq_7377,0.043,-0.996,-0.277,-0.485,0.196
Seq_7378,-0.043,-0.406,-0.188,-0.567,0.199
Seq_7379,-0.006,-0.791,-0.174,-0.458,0.258
