ID,PCP_Z1,PCP_Z2,PCP_Z3,PCP_Z4,PCP_Z5
Seq_7265,0.133,-0.529,-0.273,-0.408,0.132
Seq_7266,0.629,-0.345,0.041,-0.6,0.006
Seq_7267,0.329,-0.508,-0.135,-0.394,0.241
Seq_7268,0.137,-0.622,-0.242,-0.595,0.173
Seq_7269,0.104,-0.538,-0.311,-0.409,0.055
Seq_7270,-0.041,-0.315,-0.34,-0.294,0.161
Seq_7271,0.063,-0.484,-0.259,-0.298,0.151
Seq_7272,0.048,-0.705,-0.229,-0.405,0.108
Seq_7273,0.591,-0.473,-0.025,-0.258,0.328
Seq_7274,0.075,-0.404,-0.388,-0.353,0.133
Seq_7275,-0.289,-0.269,-0.542,-0.457,0.041
Seq_7276,0.235,-0.852,-0.265,-0.458,0.261
Seq_7277,0.152,-0.706,-0.313,-0.501,0.14
Seq_7278,-0.121,-0.542,-0.328,-0.387,0.148
Seq_7279,0.276,-0.278,-0.384,-0.333,-0.002
Seq_7280,-0.027,-0.194,-0.598,-0.436,0.017
Seq_7281,0.029,-0.636,-0.242,-0.269,0.264
Seq_7282,0.09,-0.486,-0.337,-0.432,0.122
Seq_7283,0.205,-1.102,0.051,-0.178,0.2
Seq_7284,0.311,-0.219,-0.252,-0.379,0.162
Seq_7285,0.265,-0.772,-0.269,-0.519,0.158
Seq_7286,0.245,-0.637,-0.324,-0.251,0.243
Seq_7287,0.152,-0.663,-0.164,-0.33,0.184
Seq_7288,-0.986,-0.395,-0.296,-0.433,-0.031
Seq_7289,0.582,-0.602,-0.656,-0.339,0.122
Seq_7290,-0.08,-0.671,-0.622,-0.351,0.251
Seq_7291,0.121,-0.403,-0.196,-0.205,0.298
Seq_7292,-0.017,-0.525,-0.42,-0.362,0.212
Seq_7293,0.299,-0.401,-0.284,-0.421,0.004
Seq_7294,0.268,-0.46,-0.136,-0.211,0.072
Seq_7295,-0.073,-0.141,-0.333,-0.508,-0.048
Seq_7296,-0.156,-0.539,-0.162,-0.231,0.22
Seq_7297,0.269,-0.103,-0.261,-0.157,0.108
Seq_7298,0.11,-0.483,-0.221,-0.404,0.117
Seq_7299,-0.234,-0.561,-0.448,-0.538,0.124
Seq_7300,0.049,-0.389,-0.219,-0.382,0.108
Seq_7301,-0.332,-0.324,-0.784,-0.263,0.098
Seq_7302,0.242,-0.575,-0.272,-0.535,0.09
Seq_7303,0.433,-0.357,0.272,-0.396,-0.219
Seq_7304,0.27,-0.641,-0.525,-0.44,0.277
Seq_7305,0.282,-0.317,-0.283,-0.405,0.155
Seq_7306,0.171,-0.962,-0.214,-0.406,0.123
Seq_7307,0.609,-0.414,-0.799,-0.089,-0.033
Seq_7308,0.071,-0.504,-0.3,-0.494,0.088
Seq_7309,0.098,-0.694,-0.205,-0.468,0.219
Seq_7310,-0.058,-0.099,-0.384,-0.339,0.031
Seq_7311,0.133,-0.363,-0.162,-0.431,0.077
Seq_7312,0.169,-0.45,-0.275,-0.437,0.126
Seq_7313,0.244,-0.453,-0.679,-0.394,0.026
Seq_7314,0.209,-0.317,-0.324,-0.351,0.078
Seq_7315,0.202,-1.032,-0.227,-0.553,0.217
Seq_7316,-0.125,-0.562,-0.126,-0.266,0.158
Seq_7317,-0.054,-0.708,-0.279,-0.59,-0.033
Seq_7318,0.004,-0.437,-0.193,-0.267,0.084
Seq_7319,0.403,-0.461,-0.203,-0.379,0.315
Seq_7320,0.218,-0.509,-0.217,-0.356,0.207
Seq_7321,1.003,-0.792,-0.021,-0.474,-0.105
Seq_7322,-0.106,-0.386,-0.355,-0.455,0.216
Seq_7323,0.375,-0.524,-0.297,-0.694,0.316
Seq_7324,0.118,-0.743,-0.256,-0.448,0.137
Seq_7325,-1.041,-0.717,-0.272,-0.211,0.132
Seq_7326,0.059,-0.35,-0.133,-0.456,-0.002
Seq_7327,0.086,-0.328,-0.327,-0.307,0.169
Seq_7328,0.076,-0.809,-0.391,-0.493,0.239
Seq_7329,-0.081,-0.488,-0.205,-0.531,0.154
Seq_7330,-0.518,-0.676,-0.332,-0.28,0.269
Seq_7331,-0.19,-0.606,-0.132,-0.554,-0.066
Seq_7332,-0.158,-0.342,-0.323,-0.379,0.047
Seq_7333,0.363,-0.557,-0.41,-0.43,0.065
Seq_7334,0.075,-0.123,-0.42,-0.281,0.111
Seq_7335,-0.077,-0.522,-0.317,-0.438,0.138
Seq_7336,0.361,-0.48,-0.214,-0.483,0.092
Seq_7337,-0.114,-0.587,-0.098,-0.463,0.134
Seq_7338,-0.157,-0.581,-0.107,-0.469,0.181
Seq_7339,0.139,-0.706,-0.275,-0.408,0.201
Seq_7340,0.143,-0.558,-0.275,-0.344,0.081
Seq_7341,0.43,-0.447,-0.347,-0.299,0.221
Seq_7342,0.498,-0.224,-0.657,-0.317,0.156
Seq_7343,0.149,-0.677,0.0,-0.431,0.068
Seq_7344,0.063,-0.635,-0.214,-0.428,0.214
Seq_7345,0.505,-0.5,0.222,-0.326,-0.125
Seq_7346,0.303,-0.291,-0.086,-0.377,0.101
Seq_7347,0.037,-0.724,-0.118,-0.076,0.183
Seq_7348,0.362,-0.146,-0.442,-0.34,0.063
Seq_7349,0.265,-0.373,-0.33,-0.397,0.029
Seq_7350,0.352,-0.221,-0.191,-0.313,-0.016
Seq_7351,0.102,-0.671,-0.592,-0.392,0.33
Seq_7352,0.423,-0.796,-0.173,-0.345,0.137
Seq_7353,0.149,-0.446,-0.461,-0.193,0.036
Seq_7354,0.338,-0.586,-0.211,-0.364,0.15
Seq_7355,0.552,-0.692,-0.203,-0.602,0.248
Seq_7356,0.134,-0.536,-0.213,-0.368,0.122
Seq_7357,0.143,-0.929,-0.006,-0.592,0.171
Seq_7358,0.205,-0.438,-0.202,-0.475,-0.042
Seq_7359,0.287,-0.675,-0.233,-0.537,0.121
Seq_7360,0.312,-0.423,-0.135,-0.445,-0.029
Seq_7361,-0.013,-1.108,-0.243,-0.447,0.244
Seq_7362,-0.013,-0.484,-0.349,-0.496,0.125
Seq_7363,-0.042,-0.774,-0.271,-0.458,0.13
Seq_7364,0.31,-0.048,-0.202,-0.301,-0.137
Seq_7365,0.049,-0.264,-0.317,-0.366,0.125
Seq_7366,0.389,-0.153,-0.186,-0.22,0.15
Seq_7367,0.178,-0.436,-0.447,-0.039,0.32
Seq_7368,0.09,-0.47,-0.355,-0.521,0.206
Seq_7369,-0.05,-0.067,-0.284,-0.458,0.073
Seq_7370,-0.073,-0.306,-0.221,-0.353,0.06
Seq_7371,-0.145,-0.564,-0.223,-0.361,0.185
Seq_7372,0.08,-0.581,-0.124,-0.265,0.061
Seq_7373,-0.02,-0.347,-0.344,-0.397,0.13
Seq_7374,-0.728,-0.98,-0.295,-0.266,0.334
Seq_7375,0.102,-0.572,0.029,-0.457,0.022
Seq_7376,0.261,-0.997,-0.233,-0.683,0.209
Seq_7377,0.03,-0.178,-0.472,-0.41,0.077
Seq_7378,0.281,-0.034,-0.615,-0.739,0.002
Seq_7379,0.188,-0.506,-0.134,-0.342,0.059
Seq_7380,-0.803,-0.55,-0.34,-0.068,0.09
Seq_7381,0.005,-1.045,-0.272,-0.515,0.218
Seq_7382,0.005,-0.794,-0.295,-0.391,0.266
Seq_7383,-0.01,-0.515,0.064,-0.504,0.153
Seq_7384,0.62,-0.35,-0.397,-0.63,0.196
Seq_7385,0.687,-0.562,-0.046,-0.42,0.24
Seq_7386,0.232,-1.018,-0.124,-0.279,0.254
Seq_7387,0.062,-0.525,-0.24,-0.308,0.115
Seq_7388,0.646,-0.648,-0.277,-0.558,0.26
Seq_7389,-0.839,-0.799,-0.467,-0.388,0.183
Seq_7390,0.014,-0.506,-0.344,-0.258,0.214
Seq_7391,0.214,-0.513,-0.166,-0.295,0.137
Seq_7392,0.081,-0.501,-0.348,-0.484,0.258
Seq_7393,0.09,-0.332,-0.311,-0.342,0.102
Seq_7394,0.235,-0.911,-0.122,-0.529,0.243
Seq_7395,0.412,-0.329,-0.056,-0.26,-0.114
Seq_7396,0.206,-0.71,-0.341,-0.384,0.075
Seq_7397,-0.093,-0.399,-0.134,-0.614,0.127
Seq_7398,0.203,-0.408,-0.269,-0.378,0.127
Seq_7399,0.475,-0.77,-0.077,-0.582,-0.014
Seq_7400,0.13,-0.348,-0.243,-0.322,0.083
Seq_7401,0.024,-0.612,-0.1,-0.462,0.14
Seq_7402,0.153,-0.253,-0.131,-0.33,0.101
Seq_7403,-0.007,-0.559,-0.607,-0.471,0.163
Seq_7404,0.066,-0.697,-0.172,-0.307,0.216
Seq_7405,0.169,-0.608,-0.19,-0.654,0.107
Seq_7406,0.189,-0.859,-0.299,-0.381,0.269
Seq_7407,-0.147,-0.286,-0.137,-0.315,0.123
Seq_7408,0.585,-0.448,-0.484,-0.594,0.215
Seq_7409,-0.342,-0.98,-0.127,-0.38,0.258
Seq_7410,0.102,-0.452,-0.377,-0.486,0.167
Seq_7411,-0.008,-0.525,-0.346,-0.302,0.038
Seq_7412,0.146,-0.191,0.14,0.062,0.404
Seq_7413,-0.019,-0.493,-0.324,-0.401,0.166
Seq_7414,0.202,-0.497,-0.134,-0.469,0.092
Seq_7415,0.161,-0.627,-0.099,-0.368,0.002
Seq_7416,0.088,-0.21,-0.343,-0.566,0.019
Seq_7417,0.641,-0.094,-0.167,-0.479,-0.115
Seq_7418,0.083,-0.536,-0.25,-0.495,0.152
Seq_7419,0.18,-0.504,-0.329,-0.471,0.252
Seq_7420,-0.17,-0.447,-0.284,-0.43,0.1
Seq_7421,-1.061,-1.332,-0.276,-0.47,0.201
Seq_7422,-0.07,-0.678,-0.157,-0.311,0.13
Seq_7423,0.124,-0.231,-0.237,-0.317,0.096
Seq_7424,0.095,-0.261,-0.203,-0.597,-0.052
Seq_7425,0.056,-0.197,-0.199,-0.284,0.043
Seq_7426,0.386,-0.099,-0.559,0.294,-0.101
Seq_7427,0.065,-0.807,-0.292,-0.439,0.238
Seq_7428,-0.024,-0.536,-0.607,-0.347,0.093
Seq_7429,0.191,-0.869,-0.234,-0.548,0.179
Seq_7430,0.04,-0.285,-0.189,-0.425,0.117
Seq_7431,0.13,-0.909,-0.209,-0.413,0.342
Seq_7432,-0.229,-0.015,-0.379,-0.277,-0.058
Seq_7433,0.165,-0.613,-0.252,-0.336,0.242
Seq_7434,0.324,-0.562,-0.235,-0.704,0.005
Seq_7435,-0.037,-0.244,-0.166,-0.402,-0.02
Seq_7436,0.155,-0.533,-0.459,-0.465,0.222
Seq_7437,-0.12,-0.697,-0.534,-0.381,0.373
Seq_7438,-0.074,-0.29,-0.122,-0.468,0.045
Seq_7439,0.173,-0.481,-0.504,-0.406,0.082
Seq_7440,-0.082,-0.814,-0.369,-0.517,0.17
Seq_7441,-0.044,-0.625,-0.281,-0.486,0.102
Seq_7442,0.494,-0.329,-0.25,-0.453,0.216
Seq_7443,-0.223,-0.716,-0.424,-0.519,0.203
Seq_7444,0.01,-0.666,-0.263,-0.409,0.194
Seq_7445,0.252,-0.521,-0.145,-0.515,0.156
Seq_7446,0.049,-0.842,-0.769,-0.566,0.222
Seq_7447,0.166,-0.652,-0.155,-0.617,0.007
Seq_7448,0.249,-0.426,-0.253,-0.427,0.15
Seq_7449,0.024,-0.836,-0.267,-0.395,0.256
Seq_7450,0.084,-0.573,-0.328,-0.39,0.053
Seq_7451,-0.097,-0.822,-0.244,-0.416,0.275
Seq_7452,-0.124,-0.028,-0.207,-0.287,0.004
Seq_7453,-0.07,-0.829,-0.267,-0.537,0.243
Seq_7454,0.222,-0.649,-0.172,-0.658,0.29
Seq_7455,0.272,-0.016,-0.186,-0.37,0.038
Seq_7456,0.072,-0.215,-0.282,-0.369,0.061
Seq_7457,-0.086,-0.673,-0.272,-0.259,0.226
Seq_7458,-0.016,-0.327,-0.164,-0.174,0.064
Seq_7459,-0.123,-0.506,-0.218,-0.505,0.211
Seq_7460,-0.011,-0.968,-0.178,-0.42,0.317
Seq_7461,0.809,-0.118,-0.295,-0.429,0.145
Seq_7462,-0.041,-0.624,-0.308,-0.413,0.289
Seq_7463,0.21,-0.423,-0.307,-0.371,0.024
Seq_7464,-0.009,-0.213,-0.383,-0.191,0.18
Seq_7465,0.249,-0.628,-0.36,-0.518,0.044
Seq_7466,0.233,-0.067,-0.05,-0.19,-0.031
Seq_7467,0.087,-0.257,-0.29,-0.368,0.091
Seq_7468,0.082,-0.559,-0.266,-0.371,0.206
Seq_7469,0.201,-0.479,-0.326,-0.438,0.268
Seq_7470,0.009,-0.568,-0.182,-0.625,0.055
Seq_7471,0.341,-0.55,-0.235,-0.399,0.09
Seq_7472,0.108,-0.314,-0.08,-0.289,0.019
Seq_7473,-0.056,-0.843,-0.091,-0.581,0.134
Seq_7474,0.267,-0.383,-0.319,-0.364,0.115
Seq_7475,0.165,-0.137,-0.528,-0.542,0.068
Seq_7476,0.371,-0.381,-0.654,-0.081,0.028
Seq_7477,-0.046,-0.88,-0.414,-0.565,0.357
Seq_7478,-0.74,-1.079,-0.45,-0.42,0.186
Seq_7479,0.294,-0.497,-0.298,-0.4,0.122
Seq_7480,0.07,-0.84,-0.281,-0.409,0.185
Seq_7481,0.046,-0.282,-0.455,-0.338,0.083
Seq_7482,0.111,-0.412,-0.251,-0.38,0.058
Seq_7483,0.176,-0.812,-0.314,-0.562,0.084
Seq_7484,0.064,-0.297,-0.302,-0.155,0.242
Seq_7485,0.146,-0.704,0.046,-0.538,0.26
Seq_7486,-0.006,-0.8,-0.118,-0.328,0.3
Seq_7487,0.482,-0.404,-0.258,-0.434,0.308
Seq_7488,0.213,-0.737,-0.355,-0.451,0.169
Seq_7489,0.714,-0.362,-0.322,-0.337,0.279
Seq_7490,0.001,-0.904,-0.281,-0.407,0.237
Seq_7491,0.235,-0.491,-0.297,-0.458,0.087
Seq_7492,0.476,-0.446,-0.644,-0.255,0.072
Seq_7493,0.149,-0.382,-0.339,-0.267,0.194
Seq_7494,0.33,-0.471,-0.462,-0.53,0.17
Seq_7495,0.242,-0.539,-0.21,-0.459,0.084
Seq_7496,0.127,-0.63,-0.299,-0.419,0.199
Seq_7497,0.496,-0.247,-0.297,-0.423,0.213
Seq_7498,-0.038,-0.492,0.088,-0.42,0.207
Seq_7499,-0.05,-0.554,0.002,-0.335,0.132
Seq_7500,0.552,-0.43,-0.914,-0.367,0.056
Seq_7501,0.361,-0.296,-0.144,-0.386,0.057
Seq_7502,-0.069,-0.51,-0.192,-0.468,0.248
Seq_7503,0.152,-0.173,-0.118,-0.365,0.008
Seq_7504,0.105,-0.529,-0.205,-0.413,0.265
Seq_7505,0.046,-0.477,-0.185,-0.339,0.102
Seq_7506,0.172,-0.423,-0.092,-0.489,-0.018
Seq_7507,0.106,-0.675,-0.189,-0.42,0.201
Seq_7508,0.129,-0.508,-0.294,-0.458,0.105
Seq_7509,0.271,-0.84,-0.119,-0.451,0.242
Seq_7510,0.269,-0.459,-0.471,0.048,0.148
Seq_7511,0.071,-0.467,-0.197,-0.399,0.065
Seq_7512,-0.18,-0.393,-0.373,-0.502,0.192
Seq_7513,-0.193,-0.228,-0.193,-0.39,-0.0
Seq_7514,0.263,-0.776,-0.344,-0.595,0.159
Seq_7515,0.186,-0.602,-0.318,-0.435,0.036
Seq_7516,0.262,-0.525,-0.156,-0.372,0.069
Seq_7517,0.099,-0.436,-0.367,-0.367,0.217
Seq_7518,0.142,-0.314,-0.271,-0.324,0.141
Seq_7519,0.083,-0.543,-0.412,-0.435,0.201
Seq_7520,0.677,-0.296,-0.63,0.068,0.268
Seq_7521,0.105,-0.412,-0.232,-0.474,0.178
Seq_7522,0.161,-0.663,-0.266,-0.442,0.137
Seq_7523,0.036,-0.45,-0.334,-0.365,0.284
Seq_7524,0.199,-0.362,-0.238,-0.385,-0.025
Seq_7525,0.522,-0.673,-0.08,-0.492,-0.003
Seq_7526,0.509,-0.705,-0.115,-0.565,0.023
Seq_7527,0.006,-0.888,-0.302,-0.554,0.199
Seq_7528,0.24,-0.418,-0.307,-0.566,0.165
Seq_7529,0.584,-0.445,0.297,-0.235,-0.238
Seq_7530,0.018,-0.358,0.049,-0.385,0.044
Seq_7531,0.386,-0.349,-0.574,-0.587,0.262
Seq_7532,0.437,-0.168,-0.165,-0.317,0.071
Seq_7533,0.073,-0.482,-0.191,-0.363,0.184
Seq_7534,0.135,-0.374,-0.414,-0.444,-0.068
Seq_7535,0.336,-0.127,-0.318,-0.449,0.093
Seq_7536,-1.414,-0.837,-0.473,-0.614,0.177
Seq_7537,0.478,-0.47,-0.184,-0.332,0.214
Seq_7538,0.176,-0.646,-0.646,-0.277,0.072
Seq_7539,0.132,-0.41,-0.176,-0.218,0.054
Seq_7540,0.006,-0.442,-0.515,-0.167,0.091
Seq_7541,0.43,-0.492,-0.216,-0.6,0.182
Seq_7542,0.143,-0.553,-0.1,-0.346,0.061
Seq_7543,0.059,-0.475,-0.45,-0.509,0.163
Seq_7544,0.015,-0.301,-0.383,-0.249,0.11
Seq_7545,0.237,-0.224,-0.475,-0.415,0.062
Seq_7546,0.316,-0.535,-0.46,-0.518,0.123
Seq_7547,0.165,-0.582,-0.244,-0.563,0.045
Seq_7548,0.194,-0.448,-0.314,-0.4,0.046
Seq_7549,0.302,-0.449,-0.421,-0.574,0.064
Seq_7550,0.335,-0.241,-0.132,-0.346,0.042
Seq_7551,-0.034,-0.516,-0.496,-0.247,0.036
Seq_7552,0.983,-0.18,-0.048,-0.541,0.029
Seq_7553,-0.257,-0.432,-0.238,-0.319,0.087
Seq_7554,0.276,-0.986,0.154,-0.328,0.044
Seq_7555,0.078,-0.323,-0.344,-0.321,0.14
Seq_7556,0.198,-0.585,-0.262,-0.447,0.239
Seq_7557,0.091,-0.721,-0.485,-0.753,0.114
Seq_7558,0.203,-0.818,-0.219,-0.584,0.012
Seq_7559,0.091,-0.426,-0.208,-0.319,0.165
Seq_7560,0.076,-0.372,-0.303,-0.478,-0.0
Seq_7561,0.631,-0.475,-0.067,-0.454,0.364
Seq_7562,0.283,-0.673,-0.207,-0.508,0.201
Seq_7563,0.925,-0.219,-0.296,-0.392,0.19
Seq_7564,0.61,-0.447,-0.293,-0.522,0.284
Seq_7565,0.249,-0.221,-0.199,-0.259,0.089
Seq_7566,0.572,-0.406,-0.156,-0.785,0.07
Seq_7567,0.023,-0.524,-0.076,-0.129,0.188
Seq_7568,0.319,-0.422,-0.38,-0.437,0.073
Seq_7569,0.308,-0.457,0.186,-0.472,-0.015
Seq_7570,0.244,-0.248,-0.369,-0.206,0.065
Seq_7571,0.554,-0.363,-0.235,-0.482,0.103
Seq_7572,0.043,-0.473,-0.186,-0.519,0.08
Seq_7573,0.047,-0.488,-0.66,-0.275,0.115
Seq_7574,0.115,-0.391,-0.272,-0.373,0.224
Seq_7575,-0.214,-0.657,-0.488,-0.362,0.225
Seq_7576,0.129,-0.219,-0.225,-0.498,0.051
Seq_7577,0.25,-0.932,-0.156,-0.474,0.118
Seq_7578,0.103,-0.712,-0.285,-0.408,0.202
Seq_7579,0.04,-0.216,-0.287,-0.365,0.156
Seq_7580,0.572,-0.25,-0.182,-0.423,0.285
Seq_7581,0.128,-1.046,-0.215,-0.427,0.164
Seq_7582,0.175,-0.591,-0.168,-0.652,0.056
Seq_7583,0.035,-0.535,-0.309,-0.434,0.103
Seq_7584,0.207,-0.822,-0.275,-0.347,0.24
Seq_7585,-0.033,-0.528,-0.065,-0.414,0.132
Seq_7586,-0.071,-0.497,-0.064,-0.248,0.182
Seq_7587,0.194,-0.578,-0.463,-0.537,0.141
Seq_7588,0.147,-0.536,-0.165,-0.438,0.063
Seq_7589,0.203,-0.863,-0.351,-0.574,0.144
Seq_7590,0.107,-0.306,-0.666,-0.241,0.179
Seq_7591,0.288,-0.495,-0.307,-0.242,0.267
Seq_7592,0.226,-0.292,-0.281,-0.085,0.233
Seq_7593,-0.086,-0.592,-0.208,-0.364,0.212
Seq_7594,0.037,-0.661,-0.176,-0.456,0.104
Seq_7595,0.259,-0.502,-0.172,-0.343,0.053
Seq_7596,0.346,-0.311,-0.17,-0.397,0.237
Seq_7597,0.059,-0.075,-0.181,-0.353,0.029
Seq_7598,0.091,-0.48,-0.11,-0.414,0.175
Seq_7599,0.04,-0.486,-0.23,-0.263,0.085
Seq_7600,0.438,-0.394,-0.144,-0.34,0.096
Seq_7601,0.359,-0.563,-0.051,-0.456,-0.055
Seq_7602,1.293,-1.108,1.192,-0.293,-0.568
Seq_7603,0.243,-0.276,0.013,-0.378,0.028
Seq_7604,0.164,-0.389,-0.28,-0.497,0.094
Seq_7605,-0.148,-0.496,-0.424,-0.476,0.24
Seq_7606,0.33,-0.608,-0.282,-0.603,0.164
Seq_7607,0.622,-0.264,-0.349,-0.466,0.104
Seq_7608,0.229,-0.398,-0.14,-0.398,0.183
Seq_7609,0.503,-0.756,0.172,-0.541,-0.063
Seq_7610,-0.365,-0.4,-0.084,-0.174,0.045
Seq_7611,-0.006,-0.253,-0.431,-0.276,0.162
Seq_7612,-0.957,-0.623,-0.325,-0.265,0.117
Seq_7613,0.864,-0.142,-0.431,-0.459,0.155
Seq_7614,0.292,-0.504,-0.218,-0.425,0.067
Seq_7615,0.019,-0.582,-0.118,-0.7,0.137
Seq_7616,0.027,-0.523,-0.321,-0.462,0.195
Seq_7617,0.019,-0.601,-0.277,-0.577,0.043
Seq_7618,0.038,-0.444,-0.356,-0.477,0.136
Seq_7619,0.483,-0.724,-0.407,-0.19,0.236
Seq_7620,0.07,-0.188,-0.214,-0.329,0.149
Seq_7621,0.118,-0.58,-0.275,-0.456,0.113
Seq_7622,0.433,-0.343,-0.145,-0.588,-0.018
Seq_7623,-0.005,-0.293,-0.473,-0.399,0.088
Seq_7624,0.048,-0.643,-0.314,-0.413,0.342
Seq_7625,0.304,-0.311,-0.382,-0.373,0.16
Seq_7626,0.33,-0.482,-0.016,-0.352,0.011
Seq_7627,0.139,-0.437,-0.568,-0.406,0.018
Seq_7628,0.317,-0.448,-0.171,-0.714,0.082
Seq_7629,0.17,-0.83,-0.31,-0.641,0.188
Seq_7630,0.198,-0.479,-0.089,-0.428,0.077
Seq_7631,-0.012,-0.682,-0.386,-0.378,0.206
Seq_7632,-0.063,-1.294,-0.244,-0.464,0.397
Seq_7633,0.047,-0.366,-0.336,-0.229,0.201
Seq_7634,0.038,-0.339,-0.172,-0.303,0.218
Seq_7635,0.312,-0.449,-0.205,-0.603,-0.012
Seq_7636,-0.172,-0.612,-0.387,-0.298,0.367
Seq_7637,0.161,-0.243,-0.419,-0.371,0.15
Seq_7638,-0.212,-0.749,-0.101,-0.211,0.253
Seq_7639,-0.049,-0.489,-0.117,-0.404,0.086
Seq_7640,0.29,-0.578,-0.103,-0.47,0.145
Seq_7641,0.309,-1.066,-0.244,-0.474,0.092
Seq_7642,-0.288,-0.623,-0.305,-0.344,0.18
Seq_7643,-0.605,-0.513,-0.107,-0.246,0.049
Seq_7644,-0.175,-0.303,-0.193,-0.344,0.163
Seq_7645,-0.416,-0.791,-0.43,-0.409,0.218
Seq_7646,0.064,-0.874,-0.299,-0.46,0.174
Seq_7647,0.183,-0.412,-0.077,-0.452,0.365
Seq_7648,0.346,-0.449,-0.008,-0.376,0.482
Seq_7649,-0.033,-0.681,-0.406,-0.48,0.238
Seq_7650,0.386,-0.509,0.313,-0.408,-0.245
Seq_7651,0.315,-0.486,-0.373,-0.462,0.213
Seq_7652,0.472,-0.21,-0.37,-0.591,0.147
Seq_7653,0.231,-0.639,-0.247,-0.405,0.16
Seq_7654,0.277,-0.234,-0.349,-0.306,0.204
Seq_7655,-0.432,-0.733,-0.163,-0.306,0.117
Seq_7656,0.032,-0.298,-0.241,-0.32,0.07
Seq_7657,-0.445,-0.494,-0.213,-0.275,0.085
Seq_7658,0.295,-0.154,0.703,-0.422,-0.091
Seq_7659,0.172,-0.726,-0.361,-0.583,0.219
Seq_7660,0.425,-1.196,0.039,-0.266,0.324
Seq_7661,0.027,-0.878,-0.448,-0.435,0.149
Seq_7662,0.046,-0.564,-0.205,-0.461,0.061
Seq_7663,0.263,-0.471,-0.259,-0.503,0.102
Seq_7664,0.468,-0.15,-0.194,-0.571,0.132
Seq_7665,0.19,-0.685,-0.069,-0.621,0.196
Seq_7666,0.197,-0.27,-0.169,-0.302,0.059
Seq_7667,-0.291,-0.24,-0.483,0.011,0.052
Seq_7668,-0.236,-0.587,-0.359,-0.419,0.304
Seq_7669,-0.009,-0.623,-0.085,-0.55,0.13
Seq_7670,-0.015,-0.761,-0.187,-0.459,0.308
Seq_7671,-0.005,-0.479,-0.295,-0.347,0.125
Seq_7672,0.252,-1.089,-0.088,-0.172,0.157
Seq_7673,0.149,-0.411,-0.307,-0.228,0.279
Seq_7674,0.077,-0.6,-0.354,-0.406,0.116
Seq_7675,0.352,-0.763,-0.374,-0.612,0.228
Seq_7676,-0.027,-0.556,-0.389,-0.422,0.008
Seq_7677,0.499,-0.433,-0.218,-0.361,0.113
Seq_7678,0.239,-0.548,-0.718,-0.129,0.076
Seq_7679,0.546,-0.187,-0.09,-0.207,0.007
Seq_7680,0.085,-0.657,-0.386,-0.435,0.151
Seq_7681,0.614,-0.134,-0.877,-0.289,0.128
Seq_7682,0.109,-0.518,-0.127,-0.367,0.128
Seq_7683,0.105,-0.395,-0.411,-0.53,0.075
Seq_7684,0.083,-0.443,-0.296,-0.532,0.177
Seq_7685,0.048,-0.544,-0.267,-0.481,0.054
Seq_7686,0.268,-0.296,-0.326,-0.469,0.172
Seq_7687,0.37,-0.392,-0.231,-0.417,0.184
Seq_7688,0.166,-0.49,-0.254,-0.452,0.097
Seq_7689,-0.114,-0.904,-0.136,-0.528,0.055
Seq_7690,-0.175,-0.655,-0.157,-0.561,0.087
Seq_7691,-0.066,-0.329,-0.479,-0.438,0.111
Seq_7692,-0.032,-0.534,-0.215,-0.505,0.089
Seq_7693,0.169,-0.845,-0.102,-0.376,0.014
Seq_7694,0.123,-0.547,-0.523,-0.417,0.265
Seq_7695,0.073,-0.689,-0.449,-0.48,0.16
Seq_7696,0.051,-0.54,-0.206,-0.461,0.052
Seq_7697,-0.121,-0.814,-0.173,-0.475,0.095
Seq_7698,0.288,-0.471,-0.128,-0.294,0.085
Seq_7699,0.041,0.139,-0.152,-0.092,-0.08
Seq_7700,0.085,-0.263,-0.384,-0.32,0.004
Seq_7701,0.484,-0.74,0.041,-0.265,0.5
Seq_7702,0.285,-0.563,-0.288,-0.41,0.273
Seq_7703,0.29,-0.489,-0.226,-0.327,0.158
Seq_7704,0.222,-0.753,-0.32,-0.517,0.078
Seq_7705,0.143,-1.033,-0.257,-0.548,0.226
Seq_7706,-0.072,-0.292,-0.284,-0.409,0.067
Seq_7707,0.002,-0.463,-0.194,-0.349,-0.024
Seq_7708,0.255,-0.402,-0.435,-0.389,0.128
Seq_7709,-0.074,-0.891,-0.303,-0.511,0.225
Seq_7710,-0.041,-0.445,-0.275,-0.372,0.147
Seq_7711,-0.046,-0.4,-0.082,-0.263,0.197
Seq_7712,0.399,-0.04,-0.207,0.176,-0.202
Seq_7713,0.146,-0.552,-0.277,-0.449,0.236
Seq_7714,0.345,-0.474,-0.292,-0.35,0.146
Seq_7715,0.095,-0.745,-0.167,-0.443,0.025
Seq_7716,0.121,-0.499,-0.145,-0.379,0.099
Seq_7717,0.17,-0.447,-0.419,-0.372,0.12
Seq_7718,0.112,-0.502,-0.221,-0.375,0.124
Seq_7719,-0.111,-0.304,-0.331,-0.384,0.122
Seq_7720,0.315,-0.758,-0.076,-0.386,-0.215
Seq_7721,-0.103,-0.778,-0.487,-0.471,0.109
Seq_7722,-0.173,-0.231,-0.201,-0.298,0.099
Seq_7723,0.273,-0.593,-0.337,-0.537,0.175
Seq_7724,0.227,-0.325,-0.16,-0.358,0.228
Seq_7725,0.133,-0.69,-0.496,-0.635,0.254
